priority_rank,priority_tier_number,priority_tier,cross_signature_consistency_score,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau,strong_negative_threshold,consensus_rank,A_TOP150_negative,A_TOP150_strong_negative,B_TOP100_negative,B_TOP100_strong_negative,B_TOP150_negative,B_TOP150_strong_negative,pubchem_cid,pubchem_title,molecular_formula,molecular_weight,canonical_smiles,isomeric_smiles,inchi,inchikey,pubchem_status,compound_classification,classification_reason,regulatory_status,regulatory_source,regulatory_verification_date,has_pubchem_identity,has_structure,multi_signature_negative,strong_cmap_support,downstream_status
603,3,Tier 3 — Partial reversal,2,BRD-K28667196,fillalbin,0.000000,-44.741264,-57.704254,3,2,0,-34.148506,-44.741264,-57.704254,-90.000000,603,False,False,True,False,True,False,443007.000000,Phyllalbine,C16H21NO4,291.34,CN1C2CCC1CC(C2)OC(=O)C3=CC(=C(C=C3)O)OC,CN1C2CCC1CC(C2)OC(=O)C3=CC(=C(C=C3)O)OC,"InChI=1S/C16H21NO4/c1-17-11-4-5-12(17)9-13(8-11)21-16(19)10-3-6-14(18)15(7-10)20-2/h3,6-7,11-13,18H,4-5,8-9H2,1-2H3",OZKTVDIYALBSMA-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
605,3,Tier 3 — Partial reversal,2,BRD-A50737080,CGK-733,2.008457,-57.767708,-44.329273,3,2,0,-33.362841,-44.329273,-57.767708,-90.000000,605,False,False,True,False,True,False,6605258.000000,Diphenyl acetamidotrichloroethyl fluoronitrophenyl thiourea,C23H18Cl3FN4O3S,555.8,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC3=CC(=C(C=C3)F)[N+](=O)[O-],C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC3=CC(=C(C=C3)F)[N+](=O)[O-],"InChI=1S/C23H18Cl3FN4O3S/c24-23(25,26)21(30-22(35)28-16-11-12-17(27)18(13-16)31(33)34)29-20(32)19(14-7-3-1-4-8-14)15-9-5-2-6-10-15/h1-13,19,21H,(H,29,32)(H2,28,30,35)",HLCDNLNLQNYZTK-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
606,3,Tier 3 — Partial reversal,2,BRD-A56359832,zileuton,0.211417,-44.116383,-48.836212,3,2,0,-30.913726,-44.116383,-48.836212,-90.000000,606,False,False,True,False,True,False,60490.000000,Zileuton,C11H12N2O2S,236.29,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,"InChI=1S/C11H12N2O2S/c1-7(13(15)11(12)14)10-6-8-4-2-3-5-9(8)16-10/h2-7,15H,1H3,(H2,12,14)",MWLSOWXNZPKENC-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
607,3,Tier 3 — Partial reversal,2,BRD-K16551401,PNU-22394,0.000000,-43.885520,-60.601000,3,2,0,-34.828840,-43.885520,-60.601000,-90.000000,607,False,False,True,False,True,False,27559.000000,Pnu-22394,C13H16N2,200.28,CN1C2=C(CCNCC2)C3=CC=CC=C31,CN1C2=C(CCNCC2)C3=CC=CC=C31,"InChI=1S/C13H16N2/c1-15-12-5-3-2-4-10(12)11-6-8-14-9-7-13(11)15/h2-5,14H,6-9H2,1H3",ZBXDOQWPGBISAR-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
608,3,Tier 3 — Partial reversal,2,BRD-A48261811,argatroban,0.140944,-43.634808,-44.706135,3,2,0,-29.400000,-43.634808,-44.706135,-90.000000,608,False,False,True,False,True,False,92722.000000,Argatroban,C23H36N6O5S,508.6,CC1CCN(C(C1)C(=O)O)C(=O)C(CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C,C[C@@H]1CCN([C@H](C1)C(=O)O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C,"InChI=1S/C23H36N6O5S/c1-14-8-10-29(18(12-14)22(31)32)21(30)17(6-4-9-26-23(24)25)28-35(33,34)19-7-3-5-16-11-15(2)13-27-20(16)19/h3,5,7,14-15,17-18,27-28H,4,6,8-13H2,1-2H3,(H,31,32)(H4,24,25,26)/t14-,15?,17+,18-/m1/s1",KXNPVXPOPUZYGB-IOVMHBDKSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
609,3,Tier 3 — Partial reversal,2,BRD-K01612348,meropenem,1.090369,-73.156140,-43.405518,3,2,0,-38.490430,-43.405518,-73.156140,-90.000000,609,False,False,True,False,True,False,441130.000000,Meropenem,C17H25N3O5S,383.5,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)N(C)C)C(=O)O)[C@@H](C)O,"InChI=1S/C17H25N3O5S/c1-7-12-11(8(2)21)16(23)20(12)13(17(24)25)14(7)26-9-5-10(18-6-9)15(22)19(3)4/h7-12,18,21H,5-6H2,1-4H3,(H,24,25)/t7-,8-,9+,10+,11-,12-/m1/s1",DMJNNHOOLUXYBV-PQTSNVLCSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
610,3,Tier 3 — Partial reversal,2,BRD-A26787626,cyclopiazonic-acid,0.000000,-43.297382,-61.329903,3,2,0,-34.875762,-43.297382,-61.329903,-90.000000,610,False,False,True,False,True,False,54682463.000000,Cyclopiazonic Acid,C20H20N2O3,336.4,CC(=O)C1=C(C2C3C(CC4=C5C3=CNC5=CC=C4)C(N2C1=O)(C)C)O,CC(=O)C1=C([C@@H]2[C@@H]3[C@@H](CC4=C5C3=CNC5=CC=C4)C(N2C1=O)(C)C)O,"InChI=1S/C20H20N2O3/c1-9(23)14-18(24)17-16-11-8-21-13-6-4-5-10(15(11)13)7-12(16)20(2,3)22(17)19(14)25/h4-6,8,12,16-17,21,24H,7H2,1-3H3/t12-,16+,17+/m1/s1",SZINUGQCTHLQAZ-DQYPLSBCSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
611,3,Tier 3 — Partial reversal,2,BRD-A35338386,NECA,3.167313,-55.805313,-43.045013,3,2,0,-31.894338,-43.045013,-55.805313,-90.000000,611,False,False,True,False,True,False,448222.000000,Neca,C12H16N6O4,308.29,CCNC(=O)C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,CCNC(=O)[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,"InChI=1S/C12H16N6O4/c1-2-14-11(21)8-6(19)7(20)12(22-8)18-4-17-5-9(13)15-3-16-10(5)18/h3-4,6-8,12,19-20H,2H2,1H3,(H,14,21)(H2,13,15,16)/t6-,7+,8-,12+/m0/s1",JADDQZYHOWSFJD-FLNNQWSLSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
612,3,Tier 3 — Partial reversal,2,BRD-K55703048,latrepirdine,0.000000,-61.067230,-42.907585,3,2,0,-34.658272,-42.907585,-61.067230,-90.000000,612,False,False,True,False,True,False,197033.000000,Latrepirdine,C21H25N3,319.4,CC1=CC2=C(C=C1)N(C3=C2CN(CC3)C)CCC4=CN=C(C=C4)C,CC1=CC2=C(C=C1)N(C3=C2CN(CC3)C)CCC4=CN=C(C=C4)C,"InChI=1S/C21H25N3/c1-15-4-7-20-18(12-15)19-14-23(3)10-9-21(19)24(20)11-8-17-6-5-16(2)22-13-17/h4-7,12-13H,8-11,14H2,1-3H3",JNODQFNWMXFMEV-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
613,3,Tier 3 — Partial reversal,2,BRD-K68246049,TTNPB,0.000000,-63.731110,-42.604370,3,2,0,-35.445160,-42.604370,-63.731110,-90.000000,613,False,False,True,False,True,False,5289501.000000,Arotinoid acid,C24H28O2,348.5,CC(=CC1=CC=C(C=C1)C(=O)O)C2=CC3=C(C=C2)C(CCC3(C)C)(C)C,C/C(=C\C1=CC=C(C=C1)C(=O)O)/C2=CC3=C(C=C2)C(CCC3(C)C)(C)C,"InChI=1S/C24H28O2/c1-16(14-17-6-8-18(9-7-17)22(25)26)19-10-11-20-21(15-19)24(4,5)13-12-23(20,2)3/h6-11,14-15H,12-13H2,1-5H3,(H,25,26)/b16-14+",FOIVPCKZDPCJJY-JQIJEIRASA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
614,3,Tier 3 — Partial reversal,2,BRD-A70461345,naloxone,0.000000,-65.142910,-42.274520,3,2,0,-35.805810,-42.274520,-65.142910,-90.000000,614,False,False,True,False,True,False,5284596.000000,Naloxone,C19H21NO4,327.4,C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O,C=CCN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O,"InChI=1S/C19H21NO4/c1-2-8-20-9-7-18-15-11-3-4-12(21)16(15)24-17(18)13(22)5-6-19(18,23)14(20)10-11/h2-4,14,17,21,23H,1,5-10H2/t14-,17+,18+,19-/m1/s1",UZHSEJADLWPNLE-GRGSLBFTSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
616,3,Tier 3 — Partial reversal,2,BRD-K41143549,N20C,15.728773,-71.683685,-41.835250,3,2,0,-32.596721,-41.835250,-71.683685,-90.000000,616,False,False,True,False,True,False,6603827.000000,"2-(3,3-Diphenylpropylamino)acetamide",C17H20N2O,268.35,C1=CC=C(C=C1)C(CCNCC(=O)N)C2=CC=CC=C2,C1=CC=C(C=C1)C(CCNCC(=O)N)C2=CC=CC=C2,"InChI=1S/C17H20N2O/c18-17(20)13-19-12-11-16(14-7-3-1-4-8-14)15-9-5-2-6-10-15/h1-10,16,19H,11-13H2,(H2,18,20)",BYGXICRJQZKUPA-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
617,3,Tier 3 — Partial reversal,2,BRD-A75552914,isoxicam,1.409443,-69.171190,-41.748665,3,2,0,-36.503471,-41.748665,-69.171190,-90.000000,617,False,False,True,False,True,False,54677972.000000,Isoxicam,C14H13N3O5S,335.34,CC1=CC(=NO1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,CC1=CC(=NO1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,"InChI=1S/C14H13N3O5S/c1-8-7-11(16-22-8)15-14(19)12-13(18)9-5-3-4-6-10(9)23(20,21)17(12)2/h3-7,18H,1-2H3,(H,15,16,19)",YYUAYBYLJSNDCX-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
618,3,Tier 3 — Partial reversal,2,BRD-K67831364,ZM-323881,1.162791,-46.595947,-41.590137,3,2,0,-29.007764,-41.590137,-46.595947,-90.000000,618,False,False,True,False,True,False,16759369.000000,5-((7-(Benzyloxy)quinazolin-4-yl)amino)-4-fluoro-2-methylphenol,C22H18FN3O2,375.4,CC1=CC(=C(C=C1O)NC2=NC=NC3=C2C=CC(=C3)OCC4=CC=CC=C4)F,CC1=CC(=C(C=C1O)NC2=NC=NC3=C2C=CC(=C3)OCC4=CC=CC=C4)F,"InChI=1S/C22H18FN3O2/c1-14-9-18(23)20(11-21(14)27)26-22-17-8-7-16(10-19(17)24-13-25-22)28-12-15-5-3-2-4-6-15/h2-11,13,27H,12H2,1H3,(H,24,25,26)",NVBNDZZLJRYRPD-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
619,3,Tier 3 — Partial reversal,2,BRD-A32164164,methyllycaconitine,0.000000,-41.552067,-43.479930,3,2,0,-28.343999,-41.552067,-43.479930,-90.000000,619,False,False,True,False,True,False,166177171.000000,Methyllycaconitine,C37H50N2O10,682.8,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,CCN1C[C@@]2(CC[C@@H]([C@]34[C@@H]2[C@@H]([C@@]([C@H]31)([C@]5(C[C@@H]([C@H]6C[C@@H]4[C@@H]5[C@H]6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)C[C@@H](C8=O)C,"InChI=1S/C37H50N2O10/c1-7-38-17-34(18-49-32(42)20-10-8-9-11-23(20)39-26(40)14-19(2)31(39)41)13-12-25(46-4)36-22-15-21-24(45-3)16-35(43,27(22)28(21)47-5)37(44,33(36)38)30(48-6)29(34)36/h8-11,19,21-22,24-25,27-30,33,43-44H,7,12-18H2,1-6H3/t19-,21+,22+,24-,25-,27+,28-,29+,30-,33-,34-,35+,36+,37+/m0/s1",XLTANAWLDBYGFU-HTWFBASDSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
620,3,Tier 3 — Partial reversal,2,BRD-K18905250,ST-91,0.000000,-55.351000,-41.509650,3,2,0,-32.286883,-41.509650,-55.351000,-90.000000,620,False,False,True,False,True,False,20864.000000,St 91,C13H19N3,217.31,CCC1=C(C(=CC=C1)CC)NC2=NCCN2,CCC1=C(C(=CC=C1)CC)NC2=NCCN2,"InChI=1S/C13H19N3/c1-3-10-6-5-7-11(4-2)12(10)16-13-14-8-9-15-13/h5-7H,3-4,8-9H2,1-2H3,(H2,14,15,16)",IALHTUPVRAQZFI-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
621,3,Tier 3 — Partial reversal,2,BRD-K04146668,GW-441756,0.000000,-58.312340,-41.390285,3,2,0,-33.234208,-41.390285,-58.312340,-90.000000,621,False,False,True,False,True,False,9943465.000000,"(3Z)-1,3-Dihydro-3-((1-methyl-1H-indol-3-yl)methylene)-2H-pyrrolo(3,2-b)pyridin-2-one",C17H13N3O,275.30,CN1C=C(C2=CC=CC=C21)C=C3C4=C(C=CC=N4)NC3=O,CN1C=C(C2=CC=CC=C21)/C=C\3/C4=C(C=CC=N4)NC3=O,"InChI=1S/C17H13N3O/c1-20-10-11(12-5-2-3-7-15(12)20)9-13-16-14(19-17(13)21)6-4-8-18-16/h2-10H,1H3,(H,19,21)/b13-9-",NXNQLECPAXXYTR-LCYFTJDESA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
623,3,Tier 3 — Partial reversal,2,BRD-A90311807,cilastatin,0.000000,-40.759197,-63.788680,3,2,0,-34.849292,-40.759197,-63.788680,-90.000000,623,False,False,True,False,True,False,6435415.000000,Cilastatin,C16H26N2O5S,358.5,CC1(CC1C(=O)NC(=CCCCCSCC(C(=O)O)N)C(=O)O)C,CC1(C[C@@H]1C(=O)N/C(=C\CCCCSC[C@@H](C(=O)O)N)/C(=O)O)C,"InChI=1S/C16H26N2O5S/c1-16(2)8-10(16)13(19)18-12(15(22)23)6-4-3-5-7-24-9-11(17)14(20)21/h6,10-11H,3-5,7-9,17H2,1-2H3,(H,18,19)(H,20,21)(H,22,23)/b12-6-/t10-,11+/m1/s1",DHSUYTOATWAVLW-WFVMDLQDSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
624,3,Tier 3 — Partial reversal,2,BRD-K64451768,GANT-58,-40.375550,40.602080,-56.195360,3,2,0,-18.656277,-40.375550,-56.195360,-90.000000,624,True,False,False,False,True,False,253078.000000,"4,4',4'',4'''-(Thiene-2,3,4,5-tetrayl)tetrapyridine",C24H16N4S,392.5,C1=CN=CC=C1C2=C(SC(=C2C3=CC=NC=C3)C4=CC=NC=C4)C5=CC=NC=C5,C1=CN=CC=C1C2=C(SC(=C2C3=CC=NC=C3)C4=CC=NC=C4)C5=CC=NC=C5,InChI=1S/C24H16N4S/c1-9-25-10-2-17(1)21-22(18-3-11-26-12-4-18)24(20-7-15-28-16-8-20)29-23(21)19-5-13-27-14-6-19/h1-16H,USWLOKMMUTWFMD-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
625,3,Tier 3 — Partial reversal,2,BRD-A15493168,tetracycline,0.000000,-45.202026,-40.327312,3,2,0,-28.509779,-40.327312,-45.202026,-90.000000,625,False,False,True,False,True,False,54675776.000000,Tetracycline,C22H24N2O8,444.4,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,"InChI=1S/C22H24N2O8/c1-21(31)8-5-4-6-11(25)12(8)16(26)13-9(21)7-10-15(24(2)3)17(27)14(20(23)30)19(29)22(10,32)18(13)28/h4-6,9-10,15,25-26,29,31-32H,7H2,1-3H3,(H2,23,30)/t9-,10-,15-,21+,22-/m0/s1",NWXMGUDVXFXRIG-WESIUVDSSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
626,3,Tier 3 — Partial reversal,2,BRD-A06390036,hydroquinidine,0.000000,-40.102448,-64.494290,3,2,0,-34.865579,-40.102448,-64.494290,-90.000000,626,False,False,True,False,True,False,91503.000000,Hydroquinidine,C20H26N2O2,326.4,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O,CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)O,"InChI=1S/C20H26N2O2/c1-3-13-12-22-9-7-14(13)10-19(22)20(23)16-6-8-21-18-5-4-15(24-2)11-17(16)18/h4-6,8,11,13-14,19-20,23H,3,7,9-10,12H2,1-2H3/t13-,14-,19+,20-/m0/s1",LJOQGZACKSYWCH-LHHVKLHASA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
628,3,Tier 3 — Partial reversal,2,BRD-K48427617,U-0124,0.000000,-39.553844,-71.943560,3,2,0,-37.165801,-39.553844,-71.943560,-90.000000,628,False,False,True,False,True,False,5842955.000000,"1,4-Diamino-2,3-dicyano-1,4-bis(methylthio)butadiene",C8H10N4S2,226.3,CSC(=C(C#N)C(=C(N)SC)C#N)N,CS/C(=C(/C(=C(/SC)\N)/C#N)\C#N)/N,"InChI=1S/C8H10N4S2/c1-13-7(11)5(3-9)6(4-10)8(12)14-2/h11-12H2,1-2H3/b7-5+,8-6+",LBQNBMSPTURKGS-KQQUZDAGSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
629,3,Tier 3 — Partial reversal,2,BRD-K04833372,GSK-1904529A,0.000000,-49.071552,-39.546570,3,2,0,-29.539374,-39.546570,-49.071552,-90.000000,629,False,False,True,False,True,False,25124816.000000,"N-(2,6-Difluorophenyl)-5-(3-(2-(5-ethyl-4-(4-(4-(methanesulfonyl)piperazin-1-yl)piperidin-1-yl)-2-methoxyanilino)pyrimidin-4-yl)imidazo(1,2-a)pyridin-2-yl)-2-methoxybenzamide",C44H47F2N9O5S,852.0,CCC1=CC(=C(C=C1N2CCC(CC2)N3CCN(CC3)S(=O)(=O)C)OC)NC4=NC=CC(=N4)C5=C(N=C6N5C=CC=C6)C7=CC(=C(C=C7)OC)C(=O)NC8=C(C=CC=C8F)F,CCC1=CC(=C(C=C1N2CCC(CC2)N3CCN(CC3)S(=O)(=O)C)OC)NC4=NC=CC(=N4)C5=C(N=C6N5C=CC=C6)C7=CC(=C(C=C7)OC)C(=O)NC8=C(C=CC=C8F)F,"InChI=1S/C44H47F2N9O5S/c1-5-28-26-35(38(60-3)27-36(28)53-19-15-30(16-20-53)52-21-23-54(24-22-52)61(4,57)58)49-44-47-17-14-34(48-44)42-40(50-39-11-6-7-18-55(39)42)29-12-13-37(59-2)31(25-29)43(56)51-41-32(45)9-8-10-33(41)46/h6-14,17-18,25-27,30H,5,15-16,19-24H2,1-4H3,(H,51,56)(H,47,48,49)",MOSKATHMXWSZTQ-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
630,3,Tier 3 — Partial reversal,2,BRD-K79437791,acetyl-farnesyl-cysteine,0.000000,-39.310402,-42.336433,3,2,0,-27.215612,-39.310402,-42.336433,-90.000000,630,False,False,True,False,True,False,6438381.000000,N-acetyl-S-farnesylcysteine,C20H33NO3S,367.5,CC(=CCCC(=CCCC(=CCSCC(C(=O)O)NC(=O)C)C)C)C,CC(=CCC/C(=C/CC/C(=C/CSC[C@@H](C(=O)O)NC(=O)C)/C)/C)C,"InChI=1S/C20H33NO3S/c1-15(2)8-6-9-16(3)10-7-11-17(4)12-13-25-14-19(20(23)24)21-18(5)22/h8,10,12,19H,6-7,9,11,13-14H2,1-5H3,(H,21,22)(H,23,24)/b16-10+,17-12+/t19-/m0/s1",XTURYZYJYQRJDO-BNAHBJSTSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
632,3,Tier 3 — Partial reversal,2,BRD-K49519144,LY-2140023,0.000000,-38.500805,-49.418000,3,2,0,-29.306268,-38.500805,-49.418000,-90.000000,632,False,False,True,False,True,False,25195354.000000,Pomaglumetad methionil anhydrous,C12H18N2O7S2,366.4,CSCCC(C(=O)NC1(CS(=O)(=O)C2C1C2C(=O)O)C(=O)O)N,CSCC[C@@H](C(=O)N[C@]1(CS(=O)(=O)[C@@H]2[C@H]1[C@H]2C(=O)O)C(=O)O)N,"InChI=1S/C12H18N2O7S2/c1-22-3-2-5(13)9(15)14-12(11(18)19)4-23(20,21)8-6(7(8)12)10(16)17/h5-8H,2-4,13H2,1H3,(H,14,15)(H,16,17)(H,18,19)/t5-,6+,7+,8-,12-/m0/s1",VOYCNOJFAJAILW-CAMHOICYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
633,3,Tier 3 — Partial reversal,2,BRD-K27499107,carbacyclin,0.000000,-42.648000,-38.385857,3,2,0,-27.011286,-38.385857,-42.648000,-90.000000,633,False,False,True,False,True,False,5311242.000000,Carbacyclin,C21H34O4,350.5,CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)O)C2)O)O,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C\CCCC(=O)O)/C2)O)O,"InChI=1S/C21H34O4/c1-2-3-4-8-17(22)10-11-18-19-13-15(7-5-6-9-21(24)25)12-16(19)14-20(18)23/h7,10-11,16-20,22-23H,2-6,8-9,12-14H2,1H3,(H,24,25)/b11-10+,15-7-/t16-,17-,18+,19-,20+/m0/s1",XZFRIPGNUQRGPI-WLPVIMDJSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
634,3,Tier 3 — Partial reversal,2,BRD-K77625572,etomoxir,0.000000,-52.312150,-38.218300,3,2,0,-30.176817,-38.218300,-52.312150,-90.000000,634,False,False,True,False,True,False,9840324.000000,Etomoxir,C17H23ClO4,326.8,CCOC(=O)C1(CO1)CCCCCCOC2=CC=C(C=C2)Cl,CCOC(=O)[C@]1(CO1)CCCCCCOC2=CC=C(C=C2)Cl,"InChI=1S/C17H23ClO4/c1-2-20-16(19)17(13-22-17)11-5-3-4-6-12-21-15-9-7-14(18)8-10-15/h7-10H,2-6,11-13H2,1H3/t17-/m1/s1",DZLOHEOHWICNIL-QGZVFWFLSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
635,3,Tier 3 — Partial reversal,2,BRD-K87226815,cycloserine-(d),-38.196860,3.045615,-80.090904,3,2,0,-38.414050,-38.196860,-80.090904,-90.000000,635,True,False,False,False,True,False,6234.000000,Cycloserine,C3H6N2O2,102.09,C1C(C(=O)NO1)N,C1[C@H](C(=O)NO1)N,"InChI=1S/C3H6N2O2/c4-2-1-7-5-3(2)6/h2H,1,4H2,(H,5,6)/t2-/m1/s1",DYDCUQKUCUHJBH-UWTATZPHSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
636,3,Tier 3 — Partial reversal,2,BRD-K29113274,ketoconazole,0.000000,-38.177060,-51.334213,3,2,0,-29.837091,-38.177060,-51.334213,-90.000000,636,False,False,True,False,True,False,47576.000000,Ketoconazole,C26H28Cl2N4O4,531.4,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@@H]3CO[C@@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,"InChI=1S/C26H28Cl2N4O4/c1-19(33)31-10-12-32(13-11-31)21-3-5-22(6-4-21)34-15-23-16-35-26(36-23,17-30-9-8-29-18-30)24-7-2-20(27)14-25(24)28/h2-9,14,18,23H,10-13,15-17H2,1H3/t23-,26-/m1/s1",XMAYWYJOQHXEEK-ZEQKJWHPSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW
